clickability_test_id,eyecatcher_id,headline_1,headline_2,higher_CTR
51df682834b846f972001c28,5332bd071fae79f09f0078b7,The Only Time It’s OK To Make A Kid Cry In Front Of His Entire School Is Right Here,"Wish We Could Put This Guy Out Of A Job, But It Seems Like We Need Him More Than Ever",1.0
51df682834b846f972001c28,5332bd071fae79f09f0078b7, A Bunch Of Middle Schoolers Actually Raised Their Hands And Volunteered For Something?!,I Don’t Remember Having Any Assemblies Like This When I Was In Middle School. Wish We Had.,2.0
51df682834b846f972001c28,5332bd071fae79f09f0078b7,The Only Time It’s OK To Make A Kid Cry In Front Of His Entire School Is Right Here, A Bunch Of Middle Schoolers Actually Raised Their Hands And Volunteered For Something?!,1.0
51df682834b846f972001c28,5332bd071fae79f09f0078b7,I Don’t Remember Having Any Assemblies Like This When I Was In Middle School. Wish We Had.,"Wish We Could Put This Guy Out Of A Job, But It Seems Like We Need Him More Than Ever",1.0
51df7a7e76b2975f83002924,5332bd081fae79f09f0078cb,"A Little Kid Talks To Paris Hilton... Wait, Where Are You Going? I Promise Its A Good Thing.",Since When Is A Kid Talking To Charlie Sheen A Good Thing?,1.0
51df7a7e76b2975f83002924,5332bd081fae79f09f0078cb,"A Little Kid Talks To Paris Hilton... Wait, Where Are You Going? I Promise Its A Good Thing.","What Do @rihanna, @justinbeiber, And @charliesheen Have In Common With Brazil's Kids?",1.0
51df7a7e76b2975f83002924,5332bd081fae79f09f0078cb,"Kids Are Using @justinbeiber To Learn English. Don't Worry, It's A Good Thing!","A Little Kid Talks To Paris Hilton... Wait, Where Are You Going? I Promise Its A Good Thing.",2.0
51e05c91f288c68c4400a775,5332bd0e1fae79f09f00795a,This Comedian Just Pointed Out What Dudes Never Think Of When Asking A Woman Out,"This Comedian Says If Hetero Men Want To Step Into Women's Shoes, They Have To Date A Frickin' Bear",1.0
51e05c91f288c68c4400a775,5332bd0e1fae79f09f00795a,I Have Never Laughed So Hard At A Really Scary Reality For Most Women,This Comedian Just Nailed Why Men Have It Easiest In The World Of Dating ,1.0
51e05c91f288c68c4400a775,5332bd0e1fae79f09f00795a,I Have Never Laughed So Hard At A Really Scary Reality For Most Women,"This Comedian Says If Hetero Men Want To Step Into Women's Shoes, They Have To Date A Frickin' Bear",1.0
51e107be6a5a7386b90037dc,5332bd151fae79f09f0079fe,"If You Can Make It To The 5-Minute Mark Without Crying, Something Might Be Wrong With You
",Bette Midler Didn’t Know This Was Going To Be Caught On Tape. That Makes This Even More Amazing.,2.0
51e107be6a5a7386b90037dc,5332bd151fae79f09f0079fe,"The Stunning Performance That Left Every Single Person In The Audience In Tears
",Bette Midler Didn’t Know This Was Going To Be Caught On Tape. That Makes This Even More Amazing.,2.0
51e107be6a5a7386b90037dc,5332bd151fae79f09f0079fe,Bette Midler Didn’t Know This Was Going To Be Caught On Tape. That Makes This Even More Amazing.,"If You Can Make It To The 5-Minute Mark Without Crying, Something’s Wrong",1.0
51e431b049d910752f005cc9,5332bd241fae79f09f007b48,"The Song That Should Be On Every Station In America This Week
",We Who Believe In Freedom Cannot Rest Until It Comes,1.0
51e431b049d910752f005cc9,5332bd241fae79f09f007b48,We Who Believe In Freedom Cannot Rest Until It Comes,"If Your Heart Is Broken For Trayvon Martin, Here Is A Small Bit Of Solace
",2.0
51e616c0e89e3671c70069a7,5332bd2e1fae79f09f007c57,"You Can Forget One Or Two Things On The Grocery List, But You NEED To Remember This","Most Forget An Item Or Two On Their Grocery List, But Here's The MOST Important Thing To Remember",1.0
51e6ec82ccef03425e010348,5332bd4a1fae79f09f007eed,When Ike Was A Lot More Than Just The Baby On South Park,The Eisenhower Quote That All Political Parties Really Oughta Pay Attention To,2.0
51e761697a2701cda900201d,5332bd0d1fae79f09f00792c,A Liberal-Hating 'Reporter' Can't Mentally Process What She Hears At A Political Convention,This Liberal-Hating Reporter Thought She Had Found The Jackpot. Then She Started Talking To People.,2.0
51e761697a2701cda900201d,5332bd0d1fae79f09f00792c,This Liberal-Hating Reporter Thought She Had Found The Jackpot. Then She Started Talking To People.,A Liberal-Hating 'Reporter' Gets Royally Confused At A Political Convention,1.0
51e99bc229e348ab1a002248,5332bd5d1fae79f09f0080af,President Obama Doesn't Want To Just Talk About Race. He Wants To Do Something About It.,"We Might Not All Be Trayvon Martin, But President Barack Obama Actually Is",2.0
51ec6076f63e80c81c0090c3,5332bd6a1fae79f09f0081a2,"By The Time He’s Done Brushing His Teeth, This Kid Will Be Dead. It's Lovely. 
","You Know How This Will End, But It's Still Mesmorizing Watching It Happen",1.0
51ed874fcb2e5420f3008964,5332bd721fae79f09f008236,"At A Time When Unemployment Is Still Insanely High, Why Are We Allowing This To Happen?","When Even Our Bridges Are Being Outsourced, You Know Things Are Bad",1.0
51ed874fcb2e5420f3008964,5332bd721fae79f09f008236,"At This Rate, All That Will Be Made In America Are The Unemployment Checks","At A Time When Unemployment Is Still Insanely High, Why Are We Allowing This To Happen?",2.0
51ed91c3c6c1421ea0008fa7,5332bd701fae79f09f008215,"This Girl Is The World's Conscious. The World Wasn't Ready To Hear To Her, So We've Sped Things Up.","This Little Girl Is The Conscious Of the World. Sometimes You Need To Listen To Your Conscious. 
",1.0
51ed91c3c6c1421ea0008fa7,5332bd701fae79f09f008215,"This Little Girl Is The Conscious Of the World. Sometimes You Need To Listen To Your Conscious. 
",A Little Girl's Moment Of Courage Captured On Camera Is The Reason We Need To Look After Each Other,2.0
51f0be6d36671cd6b70099f1,5332bda11fae79f09f0085d2,"What These Kids Did To Those Dogs ... Eh, Just Watch. You'll Love It.",Magicians Have It Backwards. Making Something Appear Is Much More Beautiful. ,1.0
51f0be6d36671cd6b70099f1,5332bda11fae79f09f0085d2,"Magicians, Take Note: Follow These Kids' Example And Start Making Something Wonderful Appear. ","What These Kids Did To Those Dogs ... Eh, Just Watch. You'll Love It.",2.0
51f0be6d36671cd6b70099f1,5332bda11fae79f09f0085d2,"What These Kids Did To Those Dogs ... Eh, Just Watch. You'll Love It.",So A Little Piece Of String And Some Latex Really Can Make The World A Better Place,1.0
51f0c89d40278d7e520011a4,5332bda11fae79f09f0085da,How To Know When Your Airline Is Over-Compensating For It's Latent Homosexual Tendencies,This Is By Far The Most Hilarious Anti-Gay Airline Safety Video I've Ever Seen,2.0
51f0c89d40278d7e520011a4,5332bda11fae79f09f0085da,How To Know When Your Airline Is Over-Compensating For It's Latent Homosexual Tendencies," If Gay People Scare You, Have I Got The Airline For You",2.0
51f0c89d40278d7e520011a4,5332bda11fae79f09f0085da," If You Like Gay People, I'd Avoid Flying On This Airline",How To Know When Your Airline Is Over-Compensating For It's Latent Homosexual Tendencies,1.0
51f6eaabf88628edc900006f,5332bdc11fae79f09f0088f1,Watch A Retired Teacher Eviscerate What's Left Of A Politician's Mayoral Campaign In Under 2 Minutes,Watch A Retired Teacher Shatter What's Left Of A Politician's Mayoral Campaign In Under 2 Minutes,2.0
51f805a51633fa3737007467,5332bdc91fae79f09f0089bd,"If This Unconventional Educator Had His Way, No Student Would Ever Be Uniform Again","If This Unconventional Educator Had His Way, Students Would Never Be Uniform ",1.0
51f92e6364fe44834e005925,5332bddd1fae79f09f008b5e,"These Photos Make A Thought-Provoking Point About Something You Probably Just Did A Few Seconds Ago
",Should We Stop Liking And Start DOING Instead?,1.0
51f92e6364fe44834e005925,5332bddd1fae79f09f008b5e,"Like This Photo If You Agree With It! No, Wait, Please Don't. ","Why On Earth Would Anyone Like These Photos? But We Do. Every Day.
",2.0
51f92e6364fe44834e005925,5332bddd1fae79f09f008b5e,"Like This Photo If You Agree With It! No, Wait, Please Don't. ","These Photos Make A Thought-Provoking Point About Something You Probably Just Did A Few Seconds Ago
",2.0
51f92e6364fe44834e005925,5332bddd1fae79f09f008b5e,Should We Stop Liking And Start DOING Instead?,"Why On Earth Would Anyone Like These Photos? But We Do. Every Day.
",2.0
51f9ae95be662ba80f00082e,5332bdeb1fae79f09f008c73,OMG! The Most Ridiculously Innovative Use Of A Billboard I Have Ever Seen.,OMG! Best Use Of A Billboard I Have Ever Seen.,2.0
51f9ae95be662ba80f00082e,5332bdeb1fae79f09f008c73,OMG! Best Use Of A Billboard I Have Ever Seen.,WOW! Best Use Of Ad Space I Have Ever Seen.,1.0
51f9ae95be662ba80f00082e,5332bdeb1fae79f09f008c73,OMG! Best Use Of A Billboard I Have Ever Seen.,"A Billboard, People!  They Did It With A Billboard!",1.0
51fa863ced22337b94000004,5332bdee1fae79f09f008cb4,This Country Killed A 16-Year-Old American Boy And Won't Even Explain If It Was An Accident Or Not,This Country Killed A 16-Year-Old American Boy And Wouldn't Explain Why. Guess Which One.,2.0
51fa863ced22337b94000004,5332bdee1fae79f09f008cb4,This Country Killed A 16-Year-Old American Boy And Wouldn't Explain Why. Guess Which One.,This Country Killed A 16-Year-Old American Boy And Wouldn't Explain Why,1.0
51fbfde41f0052791f000716,5332bdf41fae79f09f008d61,"When A Parent Plans To Raise A Boy Into A Man And It Doesn’t Go As Planned, What Happens Next?",What Happens When A Parent Plans To Raise A Boy Into A Man And It Doesn’t Go As Planned?,2.0
51fbfde41f0052791f000716,5332bdf41fae79f09f008d61,A Mom Had Plans To Raise Her Boy Into A Man. But That Didn't Quite Work Out. ,"When A Parent Plans To Raise A Boy Into A Man And It Doesn’t Go As Planned, What Happens Next?",1.0
5203b05ccb4b08661b0092ee,5332be391fae79f09f0093cb,How Your Morning Latte Is Making The Earth Thirsty,"If You Drink Coffee, Here's A Fact You Really Need To Wake-Up To",2.0
5203b05ccb4b08661b0092ee,5332be391fae79f09f0093cb,"If You Drink Coffee, Here's A Fact You Really Need To Wake-Up To","Nature Doesn't Care If You Call It Venti Or Grande, You're Still Taking Too Much Water",1.0
52047571ade3f27bbd0046f0,5332be431fae79f09f00949e,"Why Surfers Are Actually Safer Than People Making Toast
",A Shark Video That Actually Makes Me Fear For Humanity,2.0
52047571ade3f27bbd0046f0,5332be431fae79f09f00949e,5 Embarrassing Things That I Would Hate To Have In My Obituary,"Why Surfers Are Actually Safer Than People Making Toast
",1.0
5205b10487ed07034b002a84,5332be4c1fae79f09f009594,71% Of Women Are Not Finishing What They Start,Apparently Real People's Sex Isn't Quite Like Porn,2.0
5205b10487ed07034b002a84,5332be4c1fae79f09f009594,Some Facts About Porn That Will Make You Feel Better About Your Sexy Time,71% Of Women Are Not Finishing What They Start,1.0
52095a6f54be88e4a100003e,5332be5b1fae79f09f0096eb,Tennessee Judge Just Took Pushing Religion On People To A Whole New Level,You Know How Teams Retire Jersey Numbers? Well This Judge Is Doing That With Baby Names Now,1.0
520983930f8354bcec00058e,5332be5f1fae79f09f00975f,If You Don’t Say Holy Crap At Least Once I’ve Failed,These Guys Don’t Take Crap From Nobody. They Take It From EVERYBODY!,1.0
520983930f8354bcec00058e,5332be5f1fae79f09f00975f,If You Don’t Say Holy Crap At Least Once I’ve Failed,A Potentially Fatal Problem Receives An Extreme Makeover,1.0
520983930f8354bcec00058e,5332be5f1fae79f09f00975f,"If You Don’t Say, 'Holy S***' Once Over The Next Three Minutes, I’ve Failed",A Potentially Fatal Problem Receives An Extreme Makeover,1.0
520983930f8354bcec00058e,5332be5f1fae79f09f00975f,These Guys Don’t Take Crap From Nobody. They Take It From EVERYBODY!,"If You Don’t Say, 'Holy S***' Once Over The Next Three Minutes, I’ve Failed",2.0
520a60686652e92bb7007283,5332be651fae79f09f0097f4,Everything You Heard About Immigration Might Be Wrong. Here's 3 Reasons Why.,You Have To Promise Not To Freak Out If I Share These Crazy Immigration Facts With You,2.0
520a60686652e92bb7007283,5332be651fae79f09f0097f4,You Have To Promise Not To Freak Out If I Share These Crazy Immigration Facts With You,Bet You Didn't Know These Facts About Immigration,1.0
520b0b7f59203f2611004cd5,5332be761fae79f09f00996e,Why We’ll Never Get Rid Of Food Stamps If We Stick With This System,They Thought $8 Would Shut Her Up. Because $8 Is SO Much Money? ,2.0
520b0b7f59203f2611004cd5,5332be761fae79f09f00996e,Is An Hour Of Your Time Worth Two #6’s At McDonald’s?,They Thought $8 Would Shut Her Up. Because $8 Is SO Much Money? ,2.0
520d24073a596521e60028e0,5332be941fae79f09f009c00,"He Looks Completely Healthy, So Why Is The 4-Year-Old Here Completing His Bucket List?",The Things This 4-Year-Old Is Doing Are Cute. The Reason He's Doing Them Is Heartbreaking.,2.0
520d24073a596521e60028e0,5332be941fae79f09f009c00,A Video About Drinking Water That Will Make Your Eyes Water,The Things This 4-Year-Old Is Doing Are Cute. The Reason He's Doing Them Is Heartbreaking.,2.0
520d24073a596521e60028e0,5332be941fae79f09f009c00,You Can Do A Lot To Make Sure The Cutest 4-Year-Old In The World Doesn't Die,The Things This 4-Year-Old Is Doing Are Cute. The Reason He's Doing Them Is Heartbreaking.,2.0
520e817d4d90d679250001bb,5332bea11fae79f09f009d46,Look Somewhere Else For Intolerance 'Cause You're Not Going To Find It In This Small Town,Your Idea Of Small Towns In The Deep South Is About To Be Blown Out Of The Water,2.0
520f2e8dc5ed037ad400208a,5332be971fae79f09f009c5a,The Things This 4-Year-Old Is Doing Are Cute. The Reason He's Doing Them Is Heartbreaking.,No 4-Year-Old Should Have A Bucket List. Period.,1.0
520f2e8dc5ed037ad400208a,5332be971fae79f09f009c5a,You'll Want To Know What You Can Do To Give This Kid A Happily Ever After,The Things This 4-Year-Old Is Doing Are Cute. The Reason He's Doing Them Is Heartbreaking.,2.0
520f2e8dc5ed037ad400208a,5332be971fae79f09f009c5a,Meet A Healthy 4-Year-Old Trying To Make The Most Of His Life Now. While He Still Can.,You'll Want To Know What You Can Do To Give This Kid A Happily Ever After,1.0
520ff13905b5c9b3d70057af,5332bea91fae79f09f009de7,"The Simplest, Most Brilliant Way to Save Gas That I Have Ever Seen","This Is Where We All Say, 'Why Can't This Happen In My City?'",1.0
520ff13905b5c9b3d70057af,5332bea91fae79f09f009de7,"This Is Where We All Say, 'Why Can't This Happen In My City?'",Next Time You’re Stuck In A Parking Lot You’ll Remember What A Brilliant Idea This Is,2.0
5213d063de8aa8b2f80000ac,5332bee81fae79f09f00a3d8,"I'd Love To Live In A World Where The Words Dangerous, Dirty, And Degrading Don't Relate To Kids",Just Because Our Kids Won't End Up Doing These Awful Things Doesn't Mean We Should Ignore Them,2.0
52141a0234d067802c0001f3,5332beca1fae79f09f00a0d9,I Wasn't Expecting To Get Emotional When This Sitcom Star Started Talking About His Fame,A Show About Nothing Actually Meant Something To Soldiers In Iraq,1.0
52141a0234d067802c0001f3,5332beca1fae79f09f00a0d9,I Wasn't Expecting To Get Emotional When This Sitcom Star Started Talking About His Fame,A Fictional Captain Gave This Actor Advice—A Real Sergeant Gave Him The Best Gratitude He Could Get,1.0
5214ead1d20893ea2a009c1b,5332bed71fae79f09f00a1e6,These 4 Demands From the 1963 March On Washington Still Haven’t Been Met,"Fifty Years After “I Have A Dream,” Which Dreams Have Been Met, And Which Haven’t? 
",1.0
5217a27b3b5d932562001ca9,5332bed71fae79f09f00a1e6,"Why Can’t We Celebrate One Of The Most Important Marches In History?
","If You Think Race Isn’t An Issue Anymore, Boy Have I Got An Infographic For You",2.0
5217a27b3b5d932562001ca9,5332bed71fae79f09f00a1e6,"Yeah, It’s Gonna Be Another 50 Years On Those Civil Rights You Ordered ","If You Think Race Isn’t An Issue Anymore, Boy Have I Got An Infographic For You",2.0
5217a27b3b5d932562001ca9,5332bed71fae79f09f00a1e6,"If You Think Race Isn’t An Issue Anymore, Boy Have I Got An Infographic For You","Why We Can’t Yet Celebrate One Of The Most Important Marches In History
",1.0
521a6fe0e2b703ad9600cbf3,5332bef91fae79f09f00a5ca,"An Interview About Fast Food That’ll Make You Think Twice About The Free Market
",He’s Worked At Pizza Hut For 8 Years. Guess How Much He Makes.,2.0
521a6fe0e2b703ad9600cbf3,5332bef91fae79f09f00a5cc,"An Interview About Fast Food That’ll Make You Think Twice About The Free Market
",He’s Worked At Pizza Hut For 8 Years. Guess How Much He Makes.,2.0
521b59ca8ccc76855300820f,5332bf001fae79f09f00a662,"When You See What This Guy Can Do, You'll Be Saying 'Looks Can Be Deceiving'","Sweet Grandmother Spatula, Looks Can Be Deceiving",1.0
521b59ca8ccc76855300820f,5332bf001fae79f09f00a662,"Sweet Fiery Pantalones Of Rocker Sauce, Looks Can Be Deceiving","When You See What This Guy Can Do, You'll Be Saying 'Looks Can Be Deceiving'",2.0
521b767fe11917b70400a0af,5332bf021fae79f09f00a694,Hugh Jackman Debunks Assumptions With Real-Life Superhero-ness,Hugh Jackman Gives Us A History Lesson And A Wake-Up Call,2.0
521deda37a6170d2b000abb9,5332b81d1fae79f09f001af8,This Guy Gets An A+ For Illustrating A Really Big Idea In The Simplest Way Possible.,Show This Simple Lesson To Anyone You Know Who Questions Dollars Used For Medical Research,1.0
