,test_id,headline,impressions,impressions,clicks,CTR,ini_CTR
2344,689,America Seriously Put This Famous Space Dude In Jail When He Was 5 YEARS OLD. Now He's Going Where?,2785.0,2785.0,38.0,0.013644524236983842,0.0133058404875393
2345,689,Bucket List: 1 - Get Out Of Jail By Age 6. 2 - Be A Gay Spaceman. 3 - Perform On Broadway. ,2757.0,2757.0,18.0,0.006528835690968444,0.007712561750763647
2346,689,Watch A Famous Gay Guy Who Went To Jail When He Was 5 And Then Into Space Tell You What's Next,2874.0,2874.0,47.0,0.016353514265831592,0.014872976536557534
2347,689,Once Upon A Time There Was A 5 Year Old Who Went To Jail And Then Went Into Space.,2855.0,2855.0,44.0,0.015411558669001752,0.01575563555521741
2407,705,Not Another Story From Afghanistan — A GREAT Story From Afghanistan,2714.0,2714.0,31.0,0.011422254974207811,0.005700381554977892
2408,705,Skiing Around The Taliban: Winter Sports Ain’t Easy When You’re An Afghan girl.,2844.0,2844.0,26.0,0.009142053445850914,0.006166578858593121
2409,705,Wow! Check Out One Of Afghanistan’s Best Kept Secrets. ,2730.0,2730.0,20.0,0.007326007326007326,0.00702200085776598
2410,705,"Afghanistan, Where The Snow Is To Die For",2739.0,2739.0,26.0,0.009492515516611903,0.010405267822491198
2411,706,This Might Be Why I Thought 'Harry Potter' Was Written By A Dude For So Long,2888.0,2888.0,66.0,0.022853185595567867,0.015619960151863174
2412,706,This Is Why You Thought 'Harry Potter' Was Written By A Dude For So Long,2804.0,2804.0,70.0,0.024964336661911554,0.017695334849078762
2413,706,This Might Be Why J.K. Rowling Wanted Us To Think She Was A Dude For So Long,2694.0,2694.0,76.0,0.028210838901262063,0.01970169276527408
2483,733,This Is How Powerful Girls Are. Why Can't The World Handle That?,2713.0,2713.0,51.0,0.018798378179137487,0.018773518102852896
2484,733,What Group Of People Is So Powerful No One Wants To Be In It?,2784.0,2784.0,49.0,0.017600574712643677,0.011787715606090573
2485,733,"What Does It Mean To NOT Be A Girl? Everything, apparently. ",2689.0,2689.0,69.0,0.025660096690219413,0.018244944854572676
2486,733,"Basically, Everyone Secretly Wants To Be A Girl. Yes, Even You. ",2791.0,2791.0,51.0,0.01827302042278753,0.019423481378069013
2551,754,"She Starred In Inception, Juno, And X-Men, Now She's The Star Of My Feminist Dreams",2696.0,2696.0,61.0,0.022626112759643918,0.011637977606602297
2552,754,Which Star Of Inception And X-Men Is Now Starring In My Feminist Dreams?,2867.0,2867.0,25.0,0.008719916288803628,0.019197348193211727
2553,754,You Know You're Working In A Patriarchal Society When…,2732.0,2732.0,71.0,0.025988286969253295,0.024296922690303147
2554,754,This Celebrity Hopes Everyone's A Feminist. Because DUH. ,2724.0,2724.0,38.0,0.013950073421439061,0.010101653721331077
2569,759,How Many Oil Spills Happened In The Last 30 Days? You Can Have 13 Guesses.,2798.0,2798.0,23.0,0.008220157255182273,0.005993916742242214
2570,759,Name All The Oil Spills That Happened In The Last Month. Aside From Arkansas And Minnesota.,2769.0,2769.0,21.0,0.007583965330444204,0.013807311525769455
2571,759,Remember All The Oil Spills From The Last Month? No. No You Don't.,2800.0,2800.0,24.0,0.008571428571428572,0.00476812826293011
2730,804,"Just When You’re Beaten Down For Being Different, Something  Amazing Happens",2807.0,2807.0,25.0,0.008906305664410403,0.019058345352914098
2731,804,You Should See What That Blonde Guy Looked Like Last Week!,3086.0,3086.0,19.0,0.006156837329876863,0.02301008801842447
2732,804,How The Face Of Homophobia Brought Out The Heart Of Facebook ,2977.0,2977.0,18.0,0.006046355391333557,0.024873328813802435
2733,804,The Painful Way To Become Facebook Famous,2948.0,2948.0,8.0,0.0027137042062415195,0.014431793706376782
2786,821,What In The World Does ‘Twilight’ Have In Common With A Classic Like ‘To Kill A Mockingbird?’,2737.0,2737.0,15.0,0.005480453050785532,0.019300700982369395
2787,821,"If ‘Lolita’ Were Ever To ‘Hitchhike’ With A ‘Stranger’ To An ‘Animal Farm,’ It Would Look Like This",2873.0,2873.0,23.0,0.008005569091541943,0.02256923201278633
2788,821,This Is What A Crowdsourced Library Looks Like,2845.0,2845.0,14.0,0.00492091388400703,0.006186172333639045
2789,821,"A Lawyer, A Wizard , And A Vampire All Walk Into An Infographic...",2850.0,2850.0,19.0,0.006666666666666667,0.019718546806653567
2824,832,Why Are We Raising Our Children To Stop Being Creative,3056.0,3056.0,24.0,0.007853403141361256,0.013304390750752041
2825,832,Are You Interested In The Education System? Of Course You Are. It's In Big Trouble.,2930.0,2930.0,20.0,0.006825938566552901,0.01
2830,834,The City Of Boston Sings The Most Heartfelt Rendition Of The National Anthem I've Ever Heard,2890.0,2890.0,40.0,0.01384083044982699,0.020424637745891774
2831,834,The City Of Boston Sings The National Anthem To America. It's Beautiful.,2894.0,2894.0,20.0,0.006910850034554251,0.01714425792487965
2832,834,Boston Proves They're The Home Of The Brave With The Most Heartfelt  National Anthem Ever,2882.0,2882.0,28.0,0.009715475364330326,0.02395648768554347
2833,834,The City Of Boston Lets Us Know They're Gonna Be OK By Singing The Hell Out Of The National Anthem,2887.0,2887.0,34.0,0.011776931070315206,0.013497585875248177
2850,840,‘Be Ye Not Afraid’ The Most Powerfully Hilarious Gay Marriage Speech You’ll See All Day,2883.0,2883.0,87.0,0.030176899063475548,0.023908645049282536
2851,840,"Find Out Why This Politician Said ‘Big Gay Rainbow’ In A Real, Live Floor Debate",2891.0,2891.0,43.0,0.014873746108612937,0.011740532385539845
2852,840,New Zealand Just Approved Gay Marriage: See The Hilarious Speech That Helped Make It Happen,3082.0,3082.0,81.0,0.02628163530175211,0.026945578035802383
2853,840,This New Zealand Politician Unleashes One Of The Funniest Gay Marriage Speeches On Record,2837.0,2837.0,94.0,0.03313359182234755,0.030828466367370952
2919,863,"If You Watch Hilary Swank Poke A Whiny Senator, $1 Will Go To Punching Malaria In The Face",3609.0,3609.0,43.0,0.011914657799944583,0.014104339760474071
2921,863,"If You'd Like To See Malaria Get Punched In The Face, All You Have To Do Is Watch This",3538.0,3538.0,25.0,0.0070661390616167325,0.019510793204517377
3034,903,"How To Improve Our Quality Of Life, One Gay Marriage At A Time",3624.0,3624.0,16.0,0.004415011037527594,0.011774854346654744
3119,931,Why Is A Successful Actress Like Sophia Bush Living On $1.50 A Day?,2599.0,2599.0,34.0,0.013081954597922277,0.014787952718392637
3120,931,From April 29 to May 3 People Will Live On $1.50 A Day To Fight Poverty. Will You?,2784.0,2784.0,14.0,0.005028735632183908,0.00650765750059883
3129,935,Everything You Ever Wanted To Know About The Vatican In 7 Minutes,2785.0,2785.0,22.0,0.007899461400359067,0.012488479769139787
3130,935,The Deeply Confusing History of The Pope’s Hometown,2707.0,2707.0,19.0,0.007018840044329516,0.015364493910375433
3131,935,Pop Quiz: What’s The Only Country You Can Walk In 40 Minutes,2640.0,2640.0,20.0,0.007575757575757576,0.017432603151067795
3167,946,Is This The Most Touching Love Letter Ever?,2744.0,2744.0,33.0,0.012026239067055394,0.026140726274149456
3168,946,The Awesome Message Afghans Are Sending To Boston,2794.0,2794.0,53.0,0.01896921975662133,0.003793844425637712
3169,946,What People Who Get Bombed All The Time Have To Say To Boston,2658.0,2658.0,78.0,0.029345372460496615,0.01852684533631242
3170,946,When Was The Last Time Americans Did THIS for Afghans?,2634.0,2634.0,40.0,0.015186028853454821,0.0042101872416162815
3256,971,Here’s Why Our Great-Great-Great-Great-Great Grand Kids Are Going To Hate Us,2741.0,2741.0,55.0,0.02006566946369938,0.006613101676083023
3257,971,This Vision Of The Future Is Really Deep … Literally,2634.0,2634.0,31.0,0.011769172361427487,0.00753224469249725
3258,971,Extreme City Makeover: Mother Earth Edition,2723.0,2723.0,25.0,0.00918105031215571,0.009405929465573932
3259,971,"After This, You’ll Never Look At The Ocean The Same Way Again",2641.0,2641.0,67.0,0.025369178341537298,0.019509586782122487
3260,972,Here’s Why Our Great-Great-Great-Great-Great Grand Kids Are Going To Hate Us,2709.0,2709.0,33.0,0.012181616832779624,0.0065590483299972115
3261,972,After This You’ll Never Look At The Ocean The Same Way Again,2636.0,2636.0,53.0,0.020106221547799695,0.019035111568565855
3262,972,These Images Of Our Future Are Exactly Why I’m Investing In Jet-Skis,2664.0,2664.0,28.0,0.010510510510510511,0.01
3263,972,"I Don’t Need A Crystal Ball To Show You The Future, Just Photoshop",2530.0,2530.0,36.0,0.014229249011857707,0.013069614858701529
3368,1006,"The Most Awful Name In News In All The Land Messed Something Up, Again",2802.0,2802.0,43.0,0.015346181299072092,0.021524705695378864
3380,1011,"The Most Awful Name In News In All The Land Messed Something Up, Again",2664.0,2664.0,75.0,0.028153153153153154,0.02149110563859556
3382,1011,"CNN, Just Go Home. These Comedians Just Won The News.",2666.0,2666.0,58.0,0.02175543885971493,0.020129989333700922
3440,1028,"When A Gay NBA Player Gets Attacked By Jerks, The President And The Internet Step Up To Get His Back",2894.0,2894.0,50.0,0.017277125086385625,0.01884362278453275
3441,1028,"Some Jerks Freaked Out About A Gay NBA Player, So The President And The Internet Responded Like This",2741.0,2741.0,65.0,0.023713973002553814,0.02291206084978557
3442,1028,"If An NBA Player Being Gay Makes You Panic, Then This Will Give You A Heart Attack",2695.0,2695.0,26.0,0.009647495361781076,0.0156783929051748
3443,1028,An NBA Player Came Out Yesterday. So The President And The Rest Of The Internet Got His Back Today.,2717.0,2717.0,34.0,0.012513801987486198,0.01811145309785244
3445,1029,"Why Thousands Of People Are Sharing These Sneakers, And Loving It ",2875.0,2875.0,21.0,0.007304347826086957,0.014571101358534268
3446,1029,Would You Share These Sneakers With Thousands Of People?,2957.0,2957.0,16.0,0.005410889414947582,0.010637765756956232
3447,1029,Would You Share These Used Sneakers With Thousands Of People? ,2981.0,2981.0,10.0,0.0033545790003354577,0.011320014297519788
3498,1043,"You’ve Heard A Lot About Them, Now Hear From Them",3006.0,3006.0,20.0,0.00665335994677312,0.0026347573188748898
3499,1043,Meet A Few Young People Who Are American In Every Way But The Papers,2828.0,2828.0,9.0,0.0031824611032531826,0.013621219596762126
3529,1054,"If You Use This Awful Racial Slur, You Should Probably Resign. Even If You Know Some Black People.",2675.0,2675.0,62.0,0.023177570093457944,0.02228726855969268
3540,1057,"Lesson #3,456 In What The Internet Can Teach Us About Ourselves",2749.0,2749.0,20.0,0.007275372862859221,0.010686125399216862
3574,1067,A Seriously Scary Thing Is Scheduled To Happen In New York This November,3771.0,3771.0,83.0,0.022010076902678335,0.014949365937489228
3576,1067,One Of The Biggest Threats To NYC Is Being Built Underneath It As We Speak,3833.0,3833.0,74.0,0.019306026611009653,0.014349205214321713
3635,1084,This Parody Of Fox News Is Actually More Responsible About Fact Checking Than The Real Fox News,2968.0,2968.0,70.0,0.02358490566037736,0.020833890678761124
3636,1084,"The One Where We Learn That Fox News Is Really Just My High School Lunchroom, But Less Substantive",3047.0,3047.0,50.0,0.016409583196586808,0.010503632880799342
3637,1084,"Watch Fox & Friends Morning News Show, Except Actually Funny And More Accurate",2912.0,2912.0,40.0,0.013736263736263736,0.015884132371449325
3638,1084,"If Fox & Friends Is A 'News Show', Then I'm 'The President Of The Universe'",2891.0,2891.0,57.0,0.019716361120719474,0.010868549339445671
3684,1098,How Al Gore Could Have Won The 2000 Presidential Election With Ease,2596.0,2596.0,35.0,0.013482280431432974,0.010910157251156034
3685,1098,Can An Election’s Spoiler Effect Be Avoided? Let’s Ask Some Fruit.,2823.0,2823.0,13.0,0.004605030109812256,0.0042146253047276525
3733,1112,A Truly Great Woman Reads An Homage To Her Favorite Body Part,2722.0,2722.0,31.0,0.011388684790595151,0.01130033949912055
3734,1112,"Watch An Incredible 2 Minutes Of Absolute Confidence And Love
",2776.0,2776.0,30.0,0.010806916426512969,0.028687475318627302
3735,1112,Why Is This Woman So In Love With Her Hips?,2843.0,2843.0,18.0,0.006331340133661625,0.017801362645706673
3736,1112,"A Woman With A Great Mind Asks You To Take A Moment To Appreciate Her Body
",2816.0,2816.0,27.0,0.009588068181818182,0.021944919933723737
3784,1127,"If Feminism Scares You, Then You Are In The Wrong Movie Theatre",2176.0,2176.0,16.0,0.007352941176470588,0.01165896171384843
3785,1127,All The Things Feminism Stands For. Also Known As All The Things You Stand For. I Think.,2104.0,2104.0,19.0,0.00903041825095057,0.007967480475407478
3786,1127,All The Things You Think About Feminism Are Probably Pretend Things. Just Sayin'.,2054.0,2054.0,22.0,0.010710808179162609,0.00747573803561381
3826,1140,The Biggest Threat To Marriage Is Straight,2151.0,2151.0,28.0,0.01301720130172013,0.014513395138913724
3827,1140,"How To Stop Straight People From Ruining Everything
",2173.0,2173.0,32.0,0.014726184997699034,0.02190499051382195
3828,1140,"If Gay People Scare You, Then You Are Doing It Wrong",2172.0,2172.0,20.0,0.009208103130755065,0.01898333785155363
3851,1148,"If These Women Are Brave Enough To Show Their Faces, We Owe It To Them To Watch This Video",3098.0,3098.0,36.0,0.011620400258231117,0.021771230501172825
3852,1148,"You Won't Want To Watch This Video, But You Should Watch It Anyway",3046.0,3046.0,31.0,0.010177281680892974,0.0305158926531527
3900,1163,"Dang, Your Mom Is Really Good At That",2656.0,2656.0,47.0,0.017695783132530122,0.013442246101983892
3902,1163,The One Time It's Totally Appropriate For Me To Talk About Your Mom,2743.0,2743.0,39.0,0.014218009478672985,0.011307866634859196
3903,1163,Your Mom Went Through Hell For You. So The Least You Could Do Is Dance For Her.,2761.0,2761.0,62.0,0.022455632017385006,0.01693259373100046
3997,1191,"When A Dead Guy Is Angrier At Our Government Than Some Live People In Congress, We've Got A Problem",3975.0,3975.0,63.0,0.015849056603773583,0.016035863233388445
3998,1191,"One Of America's Most Legendary Artists Goes After America's Largest Employer, From The Grave",3897.0,3897.0,70.0,0.01796253528355145,0.020214300775922445
3999,1191,"He's 6 Feet Under, But That Hasn't Stopped Him From Keeping The Rest Of Us Alive",3962.0,3962.0,67.0,0.01691065118626956,0.0085480743916393
4035,1202,The Mind-Blowing Next Generation Of Artificial Limbs,2205.0,2205.0,14.0,0.006349206349206349,0.008210414847748187
4036,1202,You Won't Believe The Things They Can Do With Artificial Limbs Now-A-Days,2248.0,2248.0,7.0,0.003113879003558719,0.009117009687880005
4037,1202,"Terminator Technology Is Here, But It's Being Used In A Much Safer Way",2385.0,2385.0,14.0,0.005870020964360587,0.011066781492168448
4038,1202,"Part-Human, Part-Machine, All-Badass-Looking-Sleek-Unbelievable-Artificial-Limb-Technology",2222.0,2222.0,11.0,0.0049504950495049506,0.013955917916871776
4054,1207,The Greatest Quotes By Dr. Seuss Never Get Old,2598.0,2598.0,17.0,0.006543494996150885,0.010028093725517528
4055,1207,30 Classic Dr. Seuss Quotes That Will Change Your Life. Again. ,2718.0,2718.0,43.0,0.01582045621780721,0.01803005061595627
4056,1207,You Know What's Great About Reading Old Dr. Seuss Quotes? Everything. ,2667.0,2667.0,21.0,0.007874015748031496,0.011024933199282102
4057,1207,"Classic Dr. Seuss Quotes That Can Change Your Life, If They Haven't Already",2735.0,2735.0,30.0,0.010968921389396709,0.01164693399434739
4070,1211,'Tell Me What It's Gonna Be Like Now That You Two Are Going To Be Grandpas',3140.0,3140.0,20.0,0.006369426751592357,0.012258620444493697
4071,1211,What's More Fun Than Having Gay Dads? Apparently Having Gay Grandpas.,3115.0,3115.0,33.0,0.01059390048154093,0.014046810785001244
4072,1211,Want To Make Your Gay Dads Happy? Tell Them 'You're Going To Be Grandpas.',3116.0,3116.0,32.0,0.010269576379974325,0.009506425394508399
4119,1226,Some People Are Mad At A Famous Actress For Having Surgery. Here's Why That's Messed Up.,3201.0,3201.0,63.0,0.019681349578256794,0.024210327092165407
4121,1226,"Hey Ladies, The Internet Has Spoken: Your Looks Are More Important Than Your Health",3242.0,3242.0,62.0,0.019123997532387416,0.018422227500852754
4122,1226,Want To Know The Most Ridiculous Reason Why People Are Mad At Angelina Jolie?,3204.0,3204.0,71.0,0.02215980024968789,0.028796678121396718
